Waypoint,swing_to_boom_pos,boom_to_arm_pos,arm_to_bucket_pos,swing_to_boom_deg,boom_to_arm_deg,arm_to_bucket_deg,swing_to_boom_vel,boom_to_arm_vel,arm_to_bucket_vel,time_from_start_s
743,0.580948,1.05136,-0.542243,33.2859,60.2384,-31.0682,0.0118506,0.02,-0.0122997,74.3
744,0.582133,1.05336,-0.543473,33.3538,60.353,-31.1387,0.0118506,0.02,-0.0122997,74.4
745,0.583318,1.05536,-0.544703,33.4217,60.4676,-31.2092,0.0118506,0.02,-0.0122997,74.5
746,0.584503,1.05736,-0.545933,33.4896,60.5822,-31.2797,0.0118506,0.02,-0.0122997,74.6
747,0.585689,1.05936,-0.547163,33.5575,60.6967,-31.3501,0.0118506,0.02,-0.0122997,74.7
748,0.586874,1.06136,-0.548393,33.6254,60.8113,-31.4206,0.0118506,0.02,-0.0122997,74.8
749,0.588059,1.06336,-0.549623,33.6933,60.9259,-31.4911,0.0118506,0.02,-0.0122997,74.9
750,0.589244,1.06536,-0.550853,33.7612,61.0405,-31.5615,0.0118506,0.02,-0.0122997,75
751,0.590429,1.06736,-0.552083,33.8291,61.1551,-31.632,0.0118506,0.02,-0.0122997,75.1
752,0.591614,1.06936,-0.553313,33.897,61.2697,-31.7025,0.0118506,0.02,-0.0122997,75.2
753,0.592799,1.07136,-0.554543,33.9649,61.3843,-31.773,0.0118506,0.02,-0.0122997,75.3
754,0.593984,1.07336,-0.555773,34.0328,61.4989,-31.8434,0.0118506,0.02,-0.0122997,75.4
755,0.595169,1.07536,-0.557003,34.1007,61.6135,-31.9139,0.0118506,0.02,-0.0122997,75.5
756,0.596354,1.07736,-0.558233,34.1686,61.7281,-31.9844,0.0118506,0.02,-0.0122997,75.6
757,0.597539,1.07936,-0.559463,34.2365,61.8427,-32.0548,0.0118506,0.02,-0.0122997,75.7
758,0.598724,1.08136,-0.560693,34.3044,61.9572,-32.1253,0.0118506,0.02,-0.0122997,75.8
759,0.599909,1.08336,-0.561923,34.3723,62.0718,-32.1958,0.0118506,0.02,-0.0122997,75.9
760,0.601094,1.08536,-0.563153,34.4402,62.1864,-32.2663,0.0118506,0.02,-0.0122997,76
761,0.602279,1.08736,-0.564382,34.5081,62.301,-32.3367,0.0118506,0.02,-0.0122997,76.1
762,0.603464,1.08936,-0.565612,34.576,62.4156,-32.4072,0.0118506,0.02,-0.0122997,76.2
763,0.60465,1.09136,-0.566842,34.6439,62.5302,-32.4777,0.0118506,0.02,-0.0122997,76.3
764,0.605835,1.09336,-0.568072,34.7118,62.6448,-32.5482,0.0118506,0.02,-0.0122997,76.4
765,0.60702,1.09536,-0.569302,34.7797,62.7594,-32.6186,0.0118506,0.02,-0.0122997,76.5
766,0.608205,1.09736,-0.570532,34.8476,62.874,-32.6891,0.0118506,0.02,-0.0122997,76.6
767,0.60939,1.09936,-0.571762,34.9155,62.9886,-32.7596,0.0118506,0.02,-0.0122997,76.7
768,0.610575,1.10136,-0.572992,34.9834,63.1032,-32.83,0.0118506,0.02,-0.0122997,76.8
769,0.61176,1.10336,-0.574222,35.0513,63.2178,-32.9005,0.0118506,0.02,-0.0122997,76.9
770,0.612945,1.10536,-0.575452,35.1192,63.3323,-32.971,0.0118506,0.02,-0.0122997,77
771,0.61413,1.10736,-0.576682,35.1871,63.4469,-33.0415,0.0118506,0.02,-0.0122997,77.1
772,0.615315,1.10936,-0.577912,35.255,63.5615,-33.1119,0.0118506,0.02,-0.0122997,77.2
773,0.6165,1.11136,-0.579142,35.3229,63.6761,-33.1824,0.0118506,0.02,-0.0122997,77.3
774,0.617685,1.11336,-0.580372,35.3908,63.7907,-33.2529,0.0118506,0.02,-0.0122997,77.4
775,0.61887,1.11536,-0.581602,35.4587,63.9053,-33.3233,0.0118506,0.02,-0.0122997,77.5
776,0.620055,1.11736,-0.582832,35.5266,64.0199,-33.3938,0.0118506,0.02,-0.0122997,77.6
777,0.62124,1.11936,-0.584062,35.5945,64.1345,-33.4643,0.0118506,0.02,-0.0122997,77.7
778,0.622425,1.12136,-0.585292,35.6623,64.2491,-33.5348,0.0118506,0.02,-0.0122997,77.8
779,0.62361,1.12336,-0.586522,35.7302,64.3637,-33.6052,0.0118506,0.02,-0.0122997,77.9
780,0.624796,1.12536,-0.587752,35.7981,64.4783,-33.6757,0.0118506,0.02,-0.0122997,78
781,0.625981,1.12736,-0.588982,35.866,64.5929,-33.7462,0.0118506,0.02,-0.0122997,78.1
782,0.627166,1.12936,-0.590212,35.9339,64.7074,-33.8167,0.0118506,0.02,-0.0122997,78.2
783,0.628351,1.13136,-0.591442,36.0018,64.822,-33.8871,0.0118506,0.02,-0.0122997,78.3
784,0.629536,1.13336,-0.592672,36.0697,64.9366,-33.9576,0.0118506,0.02,-0.0122997,78.4
785,0.630721,1.13536,-0.593902,36.1376,65.0512,-34.0281,0.0118506,0.02,-0.0122997,78.5
786,0.631906,1.13736,-0.595132,36.2055,65.1658,-34.0985,0.0118506,0.02,-0.0122997,78.6
787,0.633091,1.13936,-0.596362,36.2734,65.2804,-34.169,0.0118506,0.02,-0.0122997,78.7
788,0.634276,1.14136,-0.597592,36.3413,65.395,-34.2395,0.0118506,0.02,-0.0122997,78.8
789,0.635461,1.14336,-0.598822,36.4092,65.5096,-34.31,0.0118506,0.02,-0.0122997,78.9
790,0.636646,1.14536,-0.600052,36.4771,65.6242,-34.3804,0.0118506,0.02,-0.0122997,79
791,0.637831,1.14736,-0.601282,36.545,65.7388,-34.4509,0.0118506,0.02,-0.0122997,79.1
792,0.639016,1.14936,-0.602512,36.6129,65.8534,-34.5214,0.0118506,0.02,-0.0122997,79.2
793,0.640201,1.15136,-0.603742,36.6808,65.968,-34.5918,0.0118506,0.02,-0.0122997,79.3
794,0.641386,1.15336,-0.604972,36.7487,66.0825,-34.6623,0.0118506,0.02,-0.0122997,79.4
795,0.642571,1.15536,-0.606202,36.8166,66.1971,-34.7328,0.0118506,0.02,-0.0122997,79.5
796,0.643756,1.15736,-0.607431,36.8845,66.3117,-34.8033,0.0118506,0.02,-0.0122997,79.6
797,0.644942,1.15936,-0.608661,36.9524,66.4263,-34.8737,0.0118506,0.02,-0.0122997,79.7
798,0.646127,1.16136,-0.609891,37.0203,66.5409,-34.9442,0.0118506,0.02,-0.0122997,79.8
799,0.647312,1.16336,-0.611121,37.0882,66.6555,-35.0147,0.0118506,0.02,-0.0122997,79.9
800,0.648497,1.16536,-0.612351,37.1561,66.7701,-35.0851,0.0118506,0.02,-0.0122997,80
801,0.649682,1.16736,-0.613581,37.224,66.8847,-35.1556,0.0118506,0.02,-0.0122997,80.1
802,0.650867,1.16936,-0.614811,37.2919,66.9993,-35.2261,0.0118506,0.02,-0.0122997,80.2
803,0.652052,1.17136,-0.616041,37.3598,67.1139,-35.2966,0.0118506,0.02,-0.0122997,80.3
804,0.653237,1.17336,-0.617271,37.4277,67.2285,-35.367,0.0118506,0.02,-0.0122997,80.4
805,0.654422,1.17536,-0.618501,37.4956,67.3431,-35.4375,0.0118506,0.02,-0.0122997,80.5
806,0.655607,1.17736,-0.619731,37.5635,67.4576,-35.508,0.0118506,0.02,-0.0122997,80.6
807,0.656792,1.17936,-0.620961,37.6314,67.5722,-35.5785,0.0118506,0.02,-0.0122997,80.7
808,0.657977,1.18136,-0.622191,37.6993,67.6868,-35.6489,0.0118506,0.02,-0.0122997,80.8
809,0.659162,1.18336,-0.623421,37.7672,67.8014,-35.7194,0.0118506,0.02,-0.0122997,80.9
810,0.660347,1.18536,-0.624651,37.8351,67.916,-35.7899,0.0118506,0.02,-0.0122997,81
811,0.661532,1.18736,-0.625881,37.903,68.0306,-35.8603,0.0118506,0.02,-0.0122997,81.1
812,0.662717,1.18936,-0.627111,37.9709,68.1452,-35.9308,0.0118506,0.02,-0.0122997,81.2
813,0.663903,1.19136,-0.628341,38.0388,68.2598,-36.0013,0.0118506,0.02,-0.0122997,81.3
814,0.665088,1.19336,-0.629571,38.1067,68.3744,-36.0718,0.0118506,0.02,-0.0122997,81.4
815,0.666273,1.19536,-0.630801,38.1746,68.489,-36.1422,0.0118506,0.02,-0.0122997,81.5
816,0.667458,1.19736,-0.632031,38.2425,68.6036,-36.2127,0.0118506,0.02,-0.0122997,81.6
817,0.668643,1.19936,-0.633261,38.3104,68.7182,-36.2832,0.0118506,0.02,-0.0122997,81.7
818,0.669828,1.20136,-0.634491,38.3783,68.8327,-36.3536,0.0118506,0.02,-0.0122997,81.8
819,0.671013,1.20336,-0.635721,38.4462,68.9473,-36.4241,0.0118506,0.02,-0.0122997,81.9
820,0.672198,1.20536,-0.636951,38.5141,69.0619,-36.4946,0.0118506,0.02,-0.0122997,82
821,0.673383,1.20736,-0.638181,38.582,69.1765,-36.5651,0.0118506,0.02,-0.0122997,82.1
822,0.674568,1.20936,-0.639411,38.6499,69.2911,-36.6355,0.0118506,0.02,-0.0122997,82.2
823,0.675753,1.21136,-0.640641,38.7178,69.4057,-36.706,0.0118506,0.02,-0.0122997,82.3
824,0.676938,1.21336,-0.641871,38.7857,69.5203,-36.7765,0.0118506,0.02,-0.0122997,82.4
825,0.678123,1.21536,-0.643101,38.8536,69.6349,-36.847,0.0118506,0.02,-0.0122997,82.5
826,0.679308,1.21736,-0.644331,38.9215,69.7495,-36.9174,0.0118506,0.02,-0.0122997,82.6
827,0.680493,1.21936,-0.645561,38.9894,69.8641,-36.9879,0.0118506,0.02,-0.0122997,82.7
828,0.681678,1.22136,-0.646791,39.0573,69.9787,-37.0584,0.0118506,0.02,-0.0122997,82.8
829,0.682863,1.22336,-0.648021,39.1252,70.0933,-37.1288,0.0118506,0.02,-0.0122997,82.9
830,0.684049,1.22536,-0.649251,39.1931,70.2078,-37.1993,0.0118506,0.02,-0.0122997,83
831,0.685234,1.22736,-0.650481,39.261,70.3224,-37.2698,0.0118506,0.02,-0.0122997,83.1
832,0.686419,1.22936,-0.65171,39.3289,70.437,-37.3403,0.0118506,0.02,-0.0122997,83.2
833,0.687604,1.23136,-0.65294,39.3968,70.5516,-37.4107,0.0118506,0.02,-0.0122997,83.3
834,0.688789,1.23336,-0.65417,39.4647,70.6662,-37.4812,0.0118506,0.02,-0.0122997,83.4
835,0.689974,1.23536,-0.6554,39.5326,70.7808,-37.5517,0.0118506,0.02,-0.0122997,83.5
836,0.691159,1.23736,-0.65663,39.6005,70.8954,-37.6221,0.0118506,0.02,-0.0122997,83.6
837,0.692344,1.23936,-0.65786,39.6684,71.01,-37.6926,0.0118506,0.02,-0.0122997,83.7
838,0.693529,1.24136,-0.65909,39.7363,71.1246,-37.7631,0.0118506,0.02,-0.0122997,83.8
839,0.694714,1.24336,-0.66032,39.8042,71.2392,-37.8336,0.0118506,0.02,-0.0122997,83.9
840,0.695899,1.24536,-0.66155,39.8721,71.3538,-37.904,0.0118506,0.02,-0.0122997,84
841,0.697084,1.24736,-0.66278,39.94,71.4683,-37.9745,0.0118506,0.02,-0.0122997,84.1
842,0.698269,1.24936,-0.66401,40.0079,71.5829,-38.045,0.0118506,0.02,-0.0122997,84.2
843,0.699454,1.25136,-0.66524,40.0758,71.6975,-38.1155,0.0118506,0.02,-0.0122997,84.3
844,0.700639,1.25336,-0.66647,40.1437,71.8121,-38.1859,0.0118506,0.02,-0.0122997,84.4
845,0.701824,1.25536,-0.6677,40.2116,71.9267,-38.2564,0.0118506,0.02,-0.0122997,84.5
846,0.70301,1.25736,-0.66893,40.2795,72.0413,-38.3269,0.0118506,0.02,-0.0122997,84.6
847,0.704195,1.25936,-0.67016,40.3474,72.1559,-38.3973,0.0118506,0.02,-0.0122997,84.7
848,0.70538,1.26136,-0.67139,40.4153,72.2705,-38.4678,0.0118506,0.02,-0.0122997,84.8
849,0.706565,1.26336,-0.67262,40.4832,72.3851,-38.5383,0.0118506,0.02,-0.0122997,84.9
850,0.70775,1.26536,-0.67385,40.5511,72.4997,-38.6088,0.0118506,0.02,-0.0122997,85
851,0.708935,1.26736,-0.67508,40.619,72.6143,-38.6792,0.0118506,0.02,-0.0122997,85.1
852,0.71012,1.26936,-0.67631,40.6869,72.7289,-38.7497,0.0118506,0.02,-0.0122997,85.2
853,0.711305,1.27136,-0.67754,40.7548,72.8434,-38.8202,0.0118506,0.02,-0.0122997,85.3
854,0.71249,1.27336,-0.67877,40.8227,72.958,-38.8906,0.0118506,0.02,-0.0122997,85.4
855,0.713675,1.27536,-0.68,40.8906,73.0726,-38.9611,0.0118506,0.02,-0.0122997,85.5
856,0.71486,1.27736,-0.68123,40.9585,73.1872,-39.0316,0.0118506,0.02,-0.0122997,85.6
857,0.716045,1.27936,-0.68246,41.0264,73.3018,-39.1021,0.0118506,0.02,-0.0122997,85.7
858,0.71723,1.28136,-0.68369,41.0943,73.4164,-39.1725,0.0118506,0.02,-0.0122997,85.8
859,0.718415,1.28336,-0.68492,41.1622,73.531,-39.243,0.0118506,0.02,-0.0122997,85.9
860,0.7196,1.28536,-0.68615,41.2301,73.6456,-39.3135,0.0118506,0.02,-0.0122997,86
861,0.720785,1.28736,-0.68738,41.298,73.7602,-39.384,0.0118506,0.02,-0.0122997,86.1
862,0.72197,1.28936,-0.68861,41.3659,73.8748,-39.4544,0.0118506,0.02,-0.0122997,86.2
863,0.723156,1.29136,-0.68984,41.4338,73.9894,-39.5249,0.0118506,0.02,-0.0122997,86.3
864,0.724341,1.29336,-0.69107,41.5017,74.104,-39.5954,0.0118506,0.02,-0.0122997,86.4
865,0.725526,1.29536,-0.6923,41.5696,74.2185,-39.6658,0.0118506,0.02,-0.0122997,86.5
866,0.726711,1.29736,-0.69353,41.6375,74.3331,-39.7363,0.0118506,0.02,-0.0122997,86.6
867,0.727896,1.29936,-0.694759,41.7054,74.4477,-39.8068,0.0118506,0.02,-0.0122997,86.7
868,0.729081,1.30136,-0.695989,41.7733,74.5623,-39.8773,0.0118506,0.02,-0.0122997,86.8
869,0.730266,1.30336,-0.697219,41.8412,74.6769,-39.9477,0.0118506,0.02,-0.0122997,86.9
870,0.731451,1.30536,-0.698449,41.9091,74.7915,-40.0182,0.0118506,0.02,-0.0122997,87
871,0.732636,1.30736,-0.699679,41.977,74.9061,-40.0887,0.0118506,0.02,-0.0122997,87.1
872,0.733821,1.30936,-0.700909,42.0449,75.0207,-40.1591,0.0118506,0.02,-0.0122997,87.2
873,0.735006,1.31136,-0.702139,42.1127,75.1353,-40.2296,0.0118506,0.02,-0.0122997,87.3
874,0.736191,1.31336,-0.703369,42.1806,75.2499,-40.3001,0.0118506,0.02,-0.0122997,87.4
875,0.737376,1.31536,-0.704599,42.2485,75.3645,-40.3706,0.0118506,0.02,-0.0122997,87.5
876,0.738561,1.31736,-0.705829,42.3164,75.4791,-40.441,0.0118506,0.02,-0.0122997,87.6
877,0.739746,1.31936,-0.707059,42.3843,75.5936,-40.5115,0.0118506,0.02,-0.0122997,87.7
878,0.740931,1.32136,-0.708289,42.4522,75.7082,-40.582,0.0118506,0.02,-0.0122997,87.8
879,0.742117,1.32336,-0.709519,42.5201,75.8228,-40.6525,0.0118506,0.02,-0.0122997,87.9
880,0.743302,1.32536,-0.710749,42.588,75.9374,-40.7229,0.0118506,0.02,-0.0122997,88
881,0.744487,1.32736,-0.711979,42.6559,76.052,-40.7934,0.0118506,0.02,-0.0122997,88.1
882,0.745672,1.32936,-0.713209,42.7238,76.1666,-40.8639,0.0118506,0.02,-0.0122997,88.2
883,0.746857,1.33136,-0.714439,42.7917,76.2812,-40.9343,0.0118506,0.02,-0.0122997,88.3
884,0.748042,1.33336,-0.715669,42.8596,76.3958,-41.0048,0.0118506,0.02,-0.0122997,88.4
885,0.749227,1.33536,-0.716899,42.9275,76.5104,-41.0753,0.0118506,0.02,-0.0122997,88.5
886,0.750412,1.33736,-0.718129,42.9954,76.625,-41.1458,0.0118506,0.02,-0.0122997,88.6
887,0.751597,1.33936,-0.719359,43.0633,76.7396,-41.2162,0.0118506,0.02,-0.0122997,88.7
888,0.752782,1.34136,-0.720589,43.1312,76.8542,-41.2867,0.0118506,0.02,-0.0122997,88.8
889,0.753967,1.34336,-0.721819,43.1991,76.9687,-41.3572,0.0118506,0.02,-0.0122997,88.9
890,0.755152,1.34536,-0.723049,43.267,77.0833,-41.4276,0.0118506,0.02,-0.0122997,89
891,0.756337,1.34736,-0.724279,43.3349,77.1979,-41.4981,0.0118506,0.02,-0.0122997,89.1
892,0.757522,1.34936,-0.725509,43.4028,77.3125,-41.5686,0.0118506,0.02,-0.0122997,89.2
893,0.758707,1.35136,-0.726739,43.4707,77.4271,-41.6391,0.0118506,0.02,-0.0122997,89.3
894,0.759892,1.35336,-0.727969,43.5386,77.5417,-41.7095,0.0118506,0.02,-0.0122997,89.4
895,0.761077,1.35536,-0.729199,43.6065,77.6563,-41.78,0.0118506,0.02,-0.0122997,89.5
896,0.762263,1.35736,-0.730429,43.6744,77.7709,-41.8505,0.0118506,0.02,-0.0122997,89.6
897,0.763448,1.35936,-0.731659,43.7423,77.8855,-41.921,0.0118506,0.02,-0.0122997,89.7
898,0.764633,1.36136,-0.732889,43.8102,78.0001,-41.9914,0.0118506,0.02,-0.0122997,89.8
899,0.765818,1.36336,-0.734119,43.8781,78.1147,-42.0619,0.0118506,0.02,-0.0122997,89.9
900,0.767003,1.36536,-0.735349,43.946,78.2293,-42.1324,0.0118506,0.02,-0.0122997,90
901,0.768188,1.36736,-0.736579,44.0139,78.3438,-42.2028,0.0118506,0.02,-0.0122997,90.1
902,0.769373,1.36936,-0.737808,44.0818,78.4584,-42.2733,0.0118506,0.02,-0.0122997,90.2
903,0.770558,1.37136,-0.739038,44.1497,78.573,-42.3438,0.0118506,0.02,-0.0122997,90.3
904,0.771743,1.37336,-0.740268,44.2176,78.6876,-42.4143,0.0118506,0.02,-0.0122997,90.4
905,0.772928,1.37536,-0.741498,44.2855,78.8022,-42.4847,0.0118506,0.02,-0.0122997,90.5
906,0.774113,1.37736,-0.742728,44.3534,78.9168,-42.5552,0.0118506,0.02,-0.0122997,90.6
907,0.775298,1.37936,-0.743958,44.4213,79.0314,-42.6257,0.0118506,0.02,-0.0122997,90.7
908,0.776483,1.38136,-0.745188,44.4892,79.146,-42.6961,0.0118506,0.02,-0.0122997,90.8
909,0.777668,1.38336,-0.746418,44.5571,79.2606,-42.7666,0.0118506,0.02,-0.0122997,90.9
910,0.778853,1.38536,-0.747648,44.625,79.3752,-42.8371,0.0118506,0.02,-0.0122997,91
911,0.780038,1.38736,-0.748878,44.6929,79.4898,-42.9076,0.0118506,0.02,-0.0122997,91.1
912,0.781223,1.38936,-0.750108,44.7608,79.6043,-42.978,0.0118506,0.02,-0.0122997,91.2
913,0.782409,1.39136,-0.751338,44.8287,79.7189,-43.0485,0.0118506,0.02,-0.0122997,91.3
914,0.783594,1.39336,-0.752568,44.8966,79.8335,-43.119,0.0118506,0.02,-0.0122997,91.4
915,0.784779,1.39536,-0.753798,44.9645,79.9481,-43.1895,0.0118506,0.02,-0.0122997,91.5
916,0.785964,1.39736,-0.755028,45.0324,80.0627,-43.2599,0.0118506,0.02,-0.0122997,91.6
917,0.787149,1.39936,-0.756258,45.1003,80.1773,-43.3304,0.0118506,0.02,-0.0122997,91.7
918,0.788334,1.40136,-0.757488,45.1682,80.2919,-43.4009,0.0118506,0.02,-0.0122997,91.8
919,0.789519,1.40336,-0.758718,45.2361,80.4065,-43.4713,0.0118506,0.02,-0.0122997,91.9
920,0.790704,1.40536,-0.759948,45.304,80.5211,-43.5418,0.0118506,0.02,-0.0122997,92
921,0.791889,1.40736,-0.761178,45.3719,80.6357,-43.6123,0.0118506,0.02,-0.0122997,92.1
922,0.793074,1.40936,-0.762408,45.4398,80.7503,-43.6828,0.0118506,0.02,-0.0122997,92.2
923,0.794259,1.41136,-0.763638,45.5077,80.8649,-43.7532,0.0118506,0.02,-0.0122997,92.3
924,0.795444,1.41336,-0.764868,45.5756,80.9794,-43.8237,0.0118506,0.02,-0.0122997,92.4
925,0.796629,1.41536,-0.766098,45.6435,81.094,-43.8942,0.0118506,0.02,-0.0122997,92.5
926,0.797814,1.41736,-0.767328,45.7114,81.2086,-43.9646,0.0118506,0.02,-0.0122997,92.6
927,0.798999,1.41936,-0.768558,45.7793,81.3232,-44.0351,0.0118506,0.02,-0.0122997,92.7
928,0.800184,1.42136,-0.769788,45.8472,81.4378,-44.1056,0.0118506,0.02,-0.0122997,92.8
929,0.80137,1.42336,-0.771018,45.9151,81.5524,-44.1761,0.0118506,0.02,-0.0122997,92.9
930,0.802555,1.42536,-0.772248,45.983,81.667,-44.2465,0.0118506,0.02,-0.0122997,93
931,0.80374,1.42736,-0.773478,46.0509,81.7816,-44.317,0.0118506,0.02,-0.0122997,93.1
932,0.804925,1.42936,-0.774708,46.1188,81.8962,-44.3875,0.0118506,0.02,-0.0122997,93.2
933,0.80611,1.43136,-0.775938,46.1867,82.0108,-44.458,0.0118506,0.02,-0.0122997,93.3
934,0.807295,1.43336,-0.777168,46.2546,82.1254,-44.5284,0.0118506,0.02,-0.0122997,93.4
935,0.80848,1.43536,-0.778398,46.3225,82.24,-44.5989,0.0118506,0.02,-0.0122997,93.5
936,0.809665,1.43736,-0.779628,46.3904,82.3545,-44.6694,0.0118506,0.02,-0.0122997,93.6
937,0.81085,1.43936,-0.780858,46.4583,82.4691,-44.7398,0.0118506,0.02,-0.0122997,93.7
938,0.812035,1.44136,-0.782087,46.5262,82.5837,-44.8103,0.0118506,0.02,-0.0122997,93.8
939,0.81322,1.44336,-0.783317,46.5941,82.6983,-44.8808,0.0118506,0.02,-0.0122997,93.9
940,0.814405,1.44536,-0.784547,46.662,82.8129,-44.9513,0.0118506,0.02,-0.0122997,94
941,0.81559,1.44736,-0.785777,46.7299,82.9275,-45.0217,0.0118506,0.02,-0.0122997,94.1
942,0.816775,1.44936,-0.787007,46.7978,83.0421,-45.0922,0.0118506,0.02,-0.0122997,94.2
943,0.81796,1.45136,-0.788237,46.8657,83.1567,-45.1627,0.0118506,0.02,-0.0122997,94.3
944,0.819145,1.45336,-0.789467,46.9336,83.2713,-45.2331,0.0118506,0.02,-0.0122997,94.4
945,0.82033,1.45536,-0.790697,47.0015,83.3859,-45.3036,0.0118506,0.02,-0.0122997,94.5
946,0.821516,1.45736,-0.791927,47.0694,83.5005,-45.3741,0.0118506,0.02,-0.0122997,94.6
947,0.822701,1.45936,-0.793157,47.1373,83.6151,-45.4446,0.0118506,0.02,-0.0122997,94.7
948,0.823886,1.46136,-0.794387,47.2052,83.7296,-45.515,0.0118506,0.02,-0.0122997,94.8
949,0.825071,1.46336,-0.795617,47.2731,83.8442,-45.5855,0.0118506,0.02,-0.0122997,94.9
950,0.826256,1.46536,-0.796847,47.341,83.9588,-45.656,0.0118506,0.02,-0.0122997,95
951,0.827441,1.46736,-0.798077,47.4089,84.0734,-45.7265,0.0118506,0.02,-0.0122997,95.1
952,0.828626,1.46936,-0.799307,47.4768,84.188,-45.7969,0.0118506,0.02,-0.0122997,95.2
953,0.829811,1.47136,-0.800537,47.5447,84.3026,-45.8674,0.0118506,0.02,-0.0122997,95.3
954,0.830996,1.47336,-0.801767,47.6126,84.4172,-45.9379,0.0118506,0.02,-0.0122997,95.4
955,0.832181,1.47536,-0.802997,47.6805,84.5318,-46.0083,0.0118506,0.02,-0.0122997,95.5
956,0.833366,1.47736,-0.804227,47.7484,84.6464,-46.0788,0.0118506,0.02,-0.0122997,95.6
957,0.834551,1.47936,-0.805457,47.8163,84.761,-46.1493,0.0118506,0.02,-0.0122997,95.7
958,0.835736,1.48136,-0.806687,47.8842,84.8756,-46.2198,0.0118506,0.02,-0.0122997,95.8
959,0.836921,1.48336,-0.807917,47.9521,84.9902,-46.2902,0.0118506,0.02,-0.0122997,95.9
960,0.838106,1.48536,-0.809147,48.02,85.1047,-46.3607,0.0118506,0.02,-0.0122997,96
961,0.839291,1.48736,-0.810377,48.0879,85.2193,-46.4312,0.0118506,0.02,-0.0122997,96.1
962,0.840477,1.48936,-0.811607,48.1558,85.3339,-46.5016,0.0118506,0.02,-0.0122997,96.2
963,0.841662,1.49136,-0.812837,48.2237,85.4485,-46.5721,0.0118506,0.02,-0.0122997,96.3
964,0.842847,1.49336,-0.814067,48.2916,85.5631,-46.6426,0.0118506,0.02,-0.0122997,96.4
965,0.844032,1.49536,-0.815297,48.3595,85.6777,-46.7131,0.0118506,0.02,-0.0122997,96.5
966,0.845217,1.49736,-0.816527,48.4274,85.7923,-46.7835,0.0118506,0.02,-0.0122997,96.6
967,0.846402,1.49936,-0.817757,48.4953,85.9069,-46.854,0.0118506,0.02,-0.0122997,96.7
968,0.847587,1.50136,-0.818987,48.5632,86.0215,-46.9245,0.0118506,0.02,-0.0122997,96.8
969,0.848772,1.50336,-0.820217,48.631,86.1361,-46.9949,0.0118506,0.02,-0.0122997,96.9
970,0.849957,1.50536,-0.821447,48.6989,86.2507,-47.0654,0.0118506,0.02,-0.0122997,97
971,0.851142,1.50736,-0.822677,48.7668,86.3653,-47.1359,0.0118506,0.02,-0.0122997,97.1
972,0.852327,1.50936,-0.823907,48.8347,86.4798,-47.2064,0.0118506,0.02,-0.0122997,97.2
973,0.853512,1.51136,-0.825136,48.9026,86.5944,-47.2768,0.0118506,0.02,-0.0122997,97.3
974,0.854697,1.51336,-0.826366,48.9705,86.709,-47.3473,0.0118506,0.02,-0.0122997,97.4
975,0.855882,1.51536,-0.827596,49.0384,86.8236,-47.4178,0.0118506,0.02,-0.0122997,97.5
976,0.857067,1.51736,-0.828826,49.1063,86.9382,-47.4883,0.0118506,0.02,-0.0122997,97.6
977,0.858252,1.51936,-0.830056,49.1742,87.0528,-47.5587,0.0118506,0.02,-0.0122997,97.7
978,0.859437,1.52136,-0.831286,49.2421,87.1674,-47.6292,0.0118506,0.02,-0.0122997,97.8
979,0.860623,1.52336,-0.832516,49.31,87.282,-47.6997,0.0118506,0.02,-0.0122997,97.9
980,0.861808,1.52536,-0.833746,49.3779,87.3966,-47.7701,0.0118506,0.02,-0.0122997,98
981,0.862993,1.52736,-0.834976,49.4458,87.5112,-47.8406,0.0118506,0.02,-0.0122997,98.1
982,0.864178,1.52936,-0.836206,49.5137,87.6258,-47.9111,0.0118506,0.02,-0.0122997,98.2
983,0.865363,1.53136,-0.837436,49.5816,87.7404,-47.9816,0.0118506,0.02,-0.0122997,98.3
984,0.866548,1.53336,-0.838666,49.6495,87.8549,-48.052,0.0118506,0.02,-0.0122997,98.4
985,0.867733,1.53536,-0.839896,49.7174,87.9695,-48.1225,0.0118506,0.02,-0.0122997,98.5
986,0.868918,1.53736,-0.841126,49.7853,88.0841,-48.193,0.0118506,0.02,-0.0122997,98.6
987,0.870103,1.53936,-0.842356,49.8532,88.1987,-48.2634,0.0118506,0.02,-0.0122997,98.7
988,0.871288,1.54136,-0.843586,49.9211,88.3133,-48.3339,0.0118506,0.02,-0.0122997,98.8
989,0.872473,1.54336,-0.844816,49.989,88.4279,-48.4044,0.0118506,0.02,-0.0122997,98.9
990,0.873658,1.54536,-0.846046,50.0569,88.5425,-48.4749,0.0118506,0.02,-0.0122997,99
991,0.874841,1.54735,-0.847274,50.1247,88.6569,-48.5452,0.0103874,0.0175306,-0.0107811,99.1
992,0.874932,1.54751,-0.847369,50.1299,88.6657,-48.5506,9.53989e-16,1.61003e-15,-9.90143e-16,99.1175
